implementation,model_size,ttt_type,backward,batch,seq_len,mini_batch,dtype,time_ms,throughput,checkpoint_interval,failed,inner_only
"burn","1b","fused-naive-multi",false,1,512,16,"bfloat16",2776.0707376,184.43334064413648,1,false,"false"
"burn","1b","fused-naive-multi",false,1,512,16,"float32",423.27076040000003,1209.627614050517,1,false,"false"
"burn","1b","fused-naive-multi",true,1,512,16,"float32",3397.3413248,150.7060819183781,1,false,"false"
"burn","1b","fused-naive-multi",true,1,1024,16,"float32",11457.319543000001,89.37518030782569,1,false,"false"
"burn","1b","fused-naive-multi",false,1,2048,16,"float32",1385.7233966,1477.9284271485612,1,false,"false"
"burn","1b","fused-naive",false,1,512,16,"bfloat16",2724.7456960000004,187.9074442622773,1,false,"false"
"burn","1b","fused-naive",false,1,512,16,"float32",490.1274738,1044.6261990384266,1,false,"false"
"burn","1b","fused-naive",false,1,2048,16,"float32",1642.6385038,1246.7746222082683,1,false,"false"
"burn","1b","fused-tile-multi",false,1,512,16,"bfloat16",2696.0520703999996,189.9073113688183,1,false,"false"
"burn","1b","fused-tile-multi",false,1,512,16,"float32",569.322575,899.3144176655913,1,false,"false"
"burn","1b","fused-tile-multi",true,1,2048,16,"bfloat16",24661.8264104,83.04332233627066,1,false,"false"
"burn","1b","fused-tile-multi",false,1,2048,16,"float32",1936.4166448,1057.6236294496036,1,false,"false"
"burn","1b","fused-tile",false,1,512,16,"bfloat16",2882.106985,177.64781205719189,1,false,"false"
"burn","1b","fused-tile",false,1,512,16,"float32",766.0024952000001,668.4051334145053,1,false,"false"
"burn","1b","fused-tile",false,1,2048,16,"float32",2705.9222456,756.858406899968,1,false,"false"
"burn","1b","linear",false,1,2048,16,"bfloat16",7907.4630118,258.99583683715616,1,false,"false"
"burn","1b","linear",false,1,2048,16,"float32",5317.035930800002,385.177009644894,1,false,"false"
"burn","1b","mlp",false,1,2048,16,"float32",8655.158668800002,236.62188971562156,1,false,"false"
"burn","125m-h32","fused-naive",false,2,2048,16,"float32",486.01065439999996,8427.798779548732,1,false,"false"
"burn","125m-h32","fused-naive",false,4,2048,16,"float32",589.1263804,13905.335548609903,1,false,"false"
"burn","125m-h32","fused-naive",false,8,2048,16,"float32",1023.5610092000003,16006.862173076997,1,false,"false"
"burn","125m-h32","fused-naive",false,16,2048,16,"float32",1905.2888510000002,17198.442106456223,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,1,512,16,"bfloat16",258.83052819999995,1978.128328063274,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,1,512,16,"float32",53.86016179999999,9506.098438790803,1,false,"false"
"burn","125m-h32","fused-naive-multi",true,1,512,16,"float32",210.0323194,2437.7200683334454,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,2,512,16,"bfloat16",464.25593399999997,2205.6799386004186,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,2,512,16,"float32",86.3024314,11865.250878667597,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,4,512,16,"bfloat16",846.5823894000002,2419.138439025979,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,4,512,16,"float32",153.46612340000001,13344.964703786867,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,8,512,16,"bfloat16",1543.0842643999997,2654.424061276171,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,8,512,16,"float32",278.9567396,14683.280303151349,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,16,512,16,"bfloat16",2959.3190796000004,2768.2043671705997,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,16,512,16,"float32",540.9939234,15142.499103345752,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,1,2048,8,"float32",131.01549420000003,15631.73892145651,1,false,"false"
"burn","125m-h32","fused-naive-multi",true,1,2048,16,"bfloat16",76.56754199999999,26747.626298360214,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,1,2048,16,"bfloat16",5.9400058,344780.80812648364,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,1,2048,16,"float32",127.6840944,16039.585898492302,1,false,"false"
"burn","125m-h32","fused-naive-multi",true,1,2048,16,"float32",633.0967442,3234.8926428107197,1,false,"false"
"burn","125m-h32","fused-naive-multi",true,1,2048,16,"float32",633.6613555999999,3232.010255794744,1,false,"false"
"burn","125m-h32","fused-naive-multi",true,1,2048,16,"float32",640.7016287999999,3196.495697749037,2,false,"false"
"burn","125m-h32","fused-naive-multi",true,1,2048,16,"float32",653.8776122,3132.08460083136,4,false,"false"
"burn","125m-h32","fused-naive-multi",true,1,2048,16,"float32",684.1806928000001,2993.361288256452,8,false,"false"
"burn","125m-h32","fused-naive-multi",true,1,2048,16,"float32",746.9080414,2741.970746708311,16,false,"false"
"burn","125m-h32","fused-naive-multi",true,1,2048,16,"float32",26.509736800000006,77254.6334748974,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,1,2048,16,"float32",2.0160116,1015867.1706055659,1,false,"true"
"burn","125m-h32","fused-naive-multi",true,2,2048,16,"bfloat16",148.70646879999998,27544.195172227774,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,2,2048,16,"bfloat16",7.804237600000001,524843.0673099956,1,false,"true"
"burn","125m-h32","fused-naive-multi",true,2,2048,16,"float32",52.494942,78026.56492124517,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,2,2048,16,"float32",3.8507697999999997,1063683.422467892,1,false,"true"
"burn","125m-h32","fused-naive-multi",true,4,2048,16,"bfloat16",294.8707418,27781.664433687125,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,4,2048,16,"bfloat16",14.918304999999998,549124.0459288104,1,false,"true"
"burn","125m-h32","fused-naive-multi",true,4,2048,16,"float32",104.93243240000001,78069.285278476,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,4,2048,16,"float32",7.834450599999999,1045638.0949035534,1,false,"true"
"burn","125m-h32","fused-naive-multi",true,8,2048,16,"bfloat16",515.4836004,31783.746344765386,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,8,2048,16,"bfloat16",25.6299672,639251.6959600323,1,false,"true"
"burn","125m-h32","fused-naive-multi",true,8,2048,16,"float32",183.1790406,89442.54728234449,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,8,2048,16,"float32",13.462010600000001,1217054.4569323098,1,false,"true"
"burn","125m-h32","fused-naive-multi",true,16,2048,16,"bfloat16",958.4447464,34188.72097017527,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,16,2048,16,"bfloat16",46.3715374,706640.3625427351,1,false,"true"
"burn","125m-h32","fused-naive-multi",true,16,2048,16,"float32",340.19940979999996,96319.97897722397,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,16,2048,16,"float32",24.8959532,1316197.846965747,1,false,"true"
"burn","125m-h32","fused-naive-multi",false,1,2048,32,"float32",130.66710099999997,15673.4172896359,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,1,4096,16,"float32",253.0298232,16187.815128663458,1,false,"false"
"burn","125m-h32","fused-naive-multi",false,1,8192,16,"float32",488.5866794,16766.72808611982,1,false,"false"
"burn","125m-h32","fused-naive",false,1,512,16,"bfloat16",290.44190180000004,1762.8310406553053,1,false,"false"
"burn","125m-h32","fused-naive",false,1,512,16,"float32",136.0448206,3763.4655824596675,1,false,"false"
"burn","125m-h32","fused-naive",true,1,512,16,"float32",947.9378121999999,540.119819476065,1,false,"false"
"burn","125m-h32","fused-naive",false,2,512,16,"bfloat16",494.934053,2068.962508829434,1,false,"false"
"burn","125m-h32","fused-naive",false,2,512,16,"float32",133.9103772,7646.905500614183,1,false,"false"
"burn","125m-h32","fused-naive",false,4,512,16,"bfloat16",878.0346293999999,2332.4820359300516,1,false,"false"
"burn","125m-h32","fused-naive",false,4,512,16,"float32",177.004853,11570.304233409917,1,false,"false"
"burn","125m-h32","fused-naive",false,8,512,16,"bfloat16",1574.7128536,2601.1091423023618,1,false,"false"
"burn","125m-h32","fused-naive",false,8,512,16,"float32",294.92408859999995,13888.319599269249,1,false,"false"
"burn","125m-h32","fused-naive",false,16,512,16,"bfloat16",2951.8581276,2775.201126166752,1,false,"false"
"burn","125m-h32","fused-naive",false,16,512,16,"float32",540.163316,15165.78367569115,1,false,"false"
"burn","125m-h32","fused-naive",false,1,2048,8,"float32",883.6376470000001,2317.6921071132224,1,false,"false"
"burn","125m-h32","fused-naive",true,1,2048,16,"bfloat16",376.33367840000005,5441.979066840806,1,false,"true"
"burn","125m-h32","fused-naive",false,1,2048,16,"bfloat16",26.1706754,78255.5271768034,1,false,"true"
"burn","125m-h32","fused-naive",false,1,2048,16,"float32",458.81905140000003,4463.633307620757,1,false,"false"
"burn","125m-h32","fused-naive",true,1,2048,16,"float32",7555.8376842,271.0487024201922,1,false,"false"
"burn","125m-h32","fused-naive",true,1,2048,16,"float32",318.2750944,6434.685076005746,1,false,"true"
"burn","125m-h32","fused-naive",false,1,2048,16,"float32",26.311957800000002,77835.33310470724,1,false,"true"
"burn","125m-h32","fused-naive",true,2,2048,16,"bfloat16",324.2251518,12633.196336743917,1,false,"true"
"burn","125m-h32","fused-naive",false,2,2048,16,"bfloat16",23.509930400000002,174224.25036188113,1,false,"true"
"burn","125m-h32","fused-naive",true,2,2048,16,"float32",242.04365140000002,16922.567381166187,1,false,"true"
"burn","125m-h32","fused-naive",false,2,2048,16,"float32",24.326046799999997,168379.1876944017,1,false,"true"
"burn","125m-h32","fused-naive",true,4,2048,16,"bfloat16",375.41534120000006,21821.16472335574,1,false,"true"
"burn","125m-h32","fused-naive",false,4,2048,16,"bfloat16",25.809122600000002,317407.14812211395,1,false,"true"
"burn","125m-h32","fused-naive",true,4,2048,16,"float32",271.56208860000004,30166.213709110496,1,false,"true"
"burn","125m-h32","fused-naive",false,4,2048,16,"float32",24.9496524,328341.24775221315,1,false,"true"
"burn","125m-h32","fused-naive",true,8,2048,16,"bfloat16",510.1736298,32114.55677633301,1,false,"true"
"burn","125m-h32","fused-naive",false,8,2048,16,"bfloat16",35.1411118,466234.5372920159,1,false,"true"
"burn","125m-h32","fused-naive",true,8,2048,16,"float32",288.02070860000003,56884.798595346554,1,false,"true"
"burn","125m-h32","fused-naive",false,8,2048,16,"float32",29.0760578,563487.6678502131,1,false,"true"
"burn","125m-h32","fused-naive",true,16,2048,16,"bfloat16",854.578974,38344.02787447939,1,false,"true"
"burn","125m-h32","fused-naive",false,16,2048,16,"bfloat16",56.1238722,583851.3758143722,1,false,"true"
"burn","125m-h32","fused-naive",true,16,2048,16,"float32",323.0864438,101421.77311618917,1,false,"true"
"burn","125m-h32","fused-naive",false,16,2048,16,"float32",27.896078600000003,1174645.3854628871,1,false,"true"
"burn","125m-h32","fused-naive",false,1,2048,32,"float32",250.08703520000003,8189.149023107775,1,false,"false"
"burn","125m-h32","fused-naive",false,1,4096,16,"float32",924.9932024,4428.140649436626,1,false,"false"
"burn","125m-h32","fused-naive",false,1,8192,16,"float32",1849.9732684,4428.172093040606,1,false,"false"
"burn","125m-h32","fused-tile",false,2,2048,16,"float32",865.6642792,4731.626449673194,1,false,"false"
"burn","125m-h32","fused-tile",false,4,2048,16,"float32",1077.4865653999998,7602.879017761906,1,false,"false"
"burn","125m-h32","fused-tile",false,8,2048,16,"float32",1545.9678584,10597.891742042184,1,false,"false"
"burn","125m-h32","fused-tile",false,16,2048,16,"float32",2383.8558547999996,13745.797563229411,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,1,512,16,"bfloat16",259.1789152,1975.4693378699656,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,1,512,16,"float32",119.8023868,4273.704503523298,1,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,512,16,"float32",785.2769558,651.9992675430041,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,2,512,16,"bfloat16",451.94855580000007,2265.744600483133,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,2,512,16,"float32",147.89753560000003,6923.712392135355,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,4,512,16,"bfloat16",798.3269028000001,2565.365131523161,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,4,512,16,"float32",206.8278072,9901.95674230404,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,8,512,16,"bfloat16",1449.1701973999998,2826.4450975798136,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,8,512,16,"float32",318.9056388,12843.924665028531,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,16,512,16,"bfloat16",2792.4253123999997,2933.6505308209084,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,16,512,16,"float32",556.7035224,14715.193402555702,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,1,2048,8,"float32",454.18930040000004,4509.133082167164,1,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,2048,16,"bfloat16",3162.9732354,647.4920423223256,1,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,2048,16,"bfloat16",162.35713820000004,12614.166661875786,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,1,2048,16,"bfloat16",12.5958198,162593.62491038497,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,1,2048,16,"float32",381.3294376,5370.684237990233,1,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,2048,16,"float32",2911.0136236000003,703.5350104158131,1,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,2048,16,"float32",2912.8526056,703.0908450577593,1,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,2048,16,"float32",3519.8695377999998,581.8397466174407,2,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,2048,16,"float32",3717.7829626,550.8659382762216,4,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,2048,16,"float32",4133.1128476,495.510303133684,8,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,2048,16,"float32",4883.970905,419.3309173695825,16,false,"false"
"burn","125m-h32","fused-tile-multi",true,1,2048,16,"float32",217.794536,9403.358034657032,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,1,2048,16,"float32",22.981516799999998,89115.09269919034,1,false,"true"
"burn","125m-h32","fused-tile-multi",true,2,2048,16,"bfloat16",167.9155648,24393.21217707627,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,2,2048,16,"bfloat16",12.5715668,325814.59933856456,1,false,"true"
"burn","125m-h32","fused-tile-multi",true,2,2048,16,"float32",220.66556879999996,18562.02588502788,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,2,2048,16,"float32",23.126061599999996,177116.19344644487,1,false,"true"
"burn","125m-h32","fused-tile-multi",true,4,2048,16,"bfloat16",171.5827502,47743.72709640832,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,4,2048,16,"bfloat16",13.3711882,612660.5861399812,1,false,"true"
"burn","125m-h32","fused-tile-multi",true,4,2048,16,"float32",225.5099488,36326.556959424044,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,4,2048,16,"float32",24.361943800000002,336262.16640397965,1,false,"true"
"burn","125m-h32","fused-tile-multi",true,8,2048,16,"bfloat16",180.061284,90991.24273711166,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,8,2048,16,"bfloat16",14.8111828,1106191.1949395426,1,false,"true"
"burn","125m-h32","fused-tile-multi",true,8,2048,16,"float32",244.8169542,66923.469632807,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,8,2048,16,"float32",26.323064799999997,622419.9242939219,1,false,"true"
"burn","125m-h32","fused-tile-multi",true,16,2048,16,"bfloat16",216.40312279999998,151421.10509322098,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,16,2048,16,"bfloat16",29.692378,1103582.8790809547,1,false,"true"
"burn","125m-h32","fused-tile-multi",true,16,2048,16,"float32",453.66992980000003,72228.7236768056,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,16,2048,16,"float32",29.237317400000002,1120759.457911142,1,false,"true"
"burn","125m-h32","fused-tile-multi",false,1,2048,32,"float32",451.35446300000007,4537.453748407933,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,1,4096,16,"float32",785.9537964,5211.50227756569,1,false,"false"
"burn","125m-h32","fused-tile-multi",false,1,8192,16,"float32",1551.2057369999998,5281.053186306002,1,false,"false"
"burn","125m-h32","fused-tile",false,1,512,16,"bfloat16",293.4299394,1744.8798886948207,1,false,"false"
"burn","125m-h32","fused-tile",false,1,512,16,"float32",213.1201486,2402.4007273050483,1,false,"false"
"burn","125m-h32","fused-tile",false,2,512,16,"bfloat16",485.46090680000003,2109.3356553669255,1,false,"false"
"burn","125m-h32","fused-tile",false,2,512,16,"float32",241.1197766,4246.8519772177,1,false,"false"
"burn","125m-h32","fused-tile",false,4,512,16,"bfloat16",830.8949046,2464.812323028897,1,false,"false"
"burn","125m-h32","fused-tile",false,4,512,16,"float32",313.1235564,6540.549115965521,1,false,"false"
"burn","125m-h32","fused-tile",false,8,512,16,"bfloat16",1480.3009416,2767.0049277769103,1,false,"false"
"burn","125m-h32","fused-tile",false,8,512,16,"float32",425.5441129999999,9625.324084791182,1,false,"false"
"burn","125m-h32","fused-tile",false,16,512,16,"bfloat16",2794.4939548,2931.478876856721,1,false,"false"
"burn","125m-h32","fused-tile",false,16,512,16,"float32",656.8969657999999,12470.75329389503,1,false,"false"
"burn","125m-h32","fused-tile",false,1,2048,8,"float32",1197.9926576,1709.5263372505665,1,false,"false"
"burn","125m-h32","fused-tile",true,1,2048,16,"bfloat16",534.4509958,3831.969658760621,1,false,"true"
"burn","125m-h32","fused-tile",false,1,2048,16,"bfloat16",25.329401600000004,80854.653905444,1,false,"true"
"burn","125m-h32","fused-tile",false,1,2048,16,"float32",747.3976789999999,2740.1744179085154,1,false,"false"
"burn","125m-h32","fused-tile",false,1,2048,16,"float32",60.3429886,33939.320002456756,1,false,"true"
"burn","125m-h32","fused-tile",false,2,2048,16,"bfloat16",24.7289608,165635.75126052205,1,false,"true"
"burn","125m-h32","fused-tile",false,2,2048,16,"float32",58.98919140000001,69436.44933569981,1,false,"true"
"burn","125m-h32","fused-tile",false,4,2048,16,"bfloat16",25.589311800000004,320133.65830338583,1,false,"true"
"burn","125m-h32","fused-tile",false,4,2048,16,"float32",59.8050656,136978.36325088824,1,false,"true"
"burn","125m-h32","fused-tile",false,8,2048,16,"bfloat16",26.844871,610321.4278809534,1,false,"true"
"burn","125m-h32","fused-tile",false,8,2048,16,"float32",62.19675719999999,263422.0936521752,1,false,"true"
"burn","125m-h32","fused-tile",false,16,2048,16,"bfloat16",34.2618858,956398.0275715004,1,false,"true"
"burn","125m-h32","fused-tile",false,16,2048,16,"float32",67.46091000000001,485733.1453133377,1,false,"true"
"burn","125m-h32","fused-tile",false,1,2048,32,"float32",641.2452932,3193.7856257468743,1,false,"false"
"burn","125m-h32","fused-tile",false,1,4096,16,"float32",1501.6415708,2727.6815450825957,1,false,"false"
"burn","125m-h32","fused-tile",false,1,8192,16,"float32",3217.6432396,2545.962802581676,1,false,"false"
"burn","125m-h32","linear",false,1,512,16,"float32",551.1762684000001,928.9224325391871,1,false,"false"
"burn","125m-h32","linear",true,1,512,16,"float32",5798.9172222,88.29234499846108,1,false,"false"
"burn","125m-h32","linear",false,1,2048,8,"float32",4235.000099399999,483.5891267842363,1,false,"false"
"burn","125m-h32","linear",false,1,2048,16,"bfloat16",3184.7798920000005,643.0585690221382,1,false,"false"
"burn","125m-h32","linear",true,1,2048,16,"bfloat16",1505.2527734,1360.5688268383428,1,false,"true"
"burn","125m-h32","linear",false,1,2048,16,"bfloat16",209.22168280000002,9788.660394045926,1,false,"true"
"burn","125m-h32","linear",false,1,2048,16,"float32",2173.3002038,942.3456531311627,1,false,"false"
"burn","125m-h32","linear",true,1,2048,16,"float32",1101.4202008,1859.417503430994,1,false,"true"
"burn","125m-h32","linear",false,1,2048,16,"float32",161.5929794,12673.817931968893,1,false,"true"
"burn","125m-h32","linear",true,2,2048,16,"bfloat16",858.2941762,4772.256545109713,1,false,"true"
"burn","125m-h32","linear",false,2,2048,16,"bfloat16",228.93450519999996,17891.579936461236,1,false,"true"
"burn","125m-h32","linear",true,2,2048,16,"float32",800.2066702000001,5118.677652332321,1,false,"true"
"burn","125m-h32","linear",false,2,2048,16,"float32",180.62617659999998,22676.668892076857,1,false,"true"
"burn","125m-h32","linear",true,4,2048,16,"bfloat16",1079.3831464000002,7589.520021062281,1,false,"true"
"burn","125m-h32","linear",false,4,2048,16,"bfloat16",216.87818859999996,37772.35531558659,1,false,"true"
"burn","125m-h32","linear",true,4,2048,16,"float32",840.2882644,9749.03535734778,1,false,"true"
"burn","125m-h32","linear",false,4,2048,16,"float32",172.1866508,47576.27819542907,1,false,"true"
"burn","125m-h32","linear",true,8,2048,16,"bfloat16",944.9699428,17338.117603458657,1,false,"true"
"burn","125m-h32","linear",false,8,2048,16,"bfloat16",217.1958888,75434.2086791838,1,false,"true"
"burn","125m-h32","linear",true,8,2048,16,"float32",810.7418815999999,20208.651325211125,1,false,"true"
"burn","125m-h32","linear",false,8,2048,16,"float32",192.0653052,85304.31866879412,1,false,"true"
"burn","125m-h32","linear",true,16,2048,16,"bfloat16",940.2284384,34851.10496738619,1,false,"true"
"burn","125m-h32","linear",false,16,2048,16,"bfloat16",226.3625344,144758.93763451345,1,false,"true"
"burn","125m-h32","linear",true,16,2048,16,"float32",787.9608412000001,41585.82290726149,1,false,"true"
"burn","125m-h32","linear",false,16,2048,16,"float32",171.80165600000004,190731.5724593481,1,false,"true"
"burn","125m-h32","linear",false,1,2048,32,"float32",1321.5481201999999,1549.6976377145168,1,false,"false"
"burn","125m-h32","linear",false,1,2048,64,"float32",584.9361853999999,3501.2366325046305,1,false,"false"
"burn","125m-h32","mlp",false,1,2048,16,"float32",3702.8731067999997,553.0840352695394,1,false,"false"
"burn","125m","fused-naive",false,2,2048,16,"float32",483.7764121999999,8466.721189181617,1,false,"false"
"burn","125m","fused-naive",false,4,2048,16,"float32",683.603527,11983.55432124621,1,false,"false"
"burn","125m","fused-naive",false,8,2048,16,"float32",1237.0097271999998,13244.843302150553,1,false,"false"
"burn","125m","fused-naive",false,16,2048,16,"float32",2279.896833,14372.580164902578,1,false,"false"
"burn","125m","fused-naive-multi",false,1,512,16,"bfloat16",319.72203440000004,1601.3910363132607,1,false,"false"
"burn","125m","fused-naive-multi",true,1,512,16,"bfloat16",2637.5664462,194.11833235050804,1,false,"false"
"burn","125m","fused-naive-multi",false,1,512,16,"float32",69.6839398,7347.460569386461,1,false,"false"
"burn","125m","fused-naive-multi",true,1,512,16,"float32",961.0309255999999,532.7612112797965,1,false,"false"
"burn","125m","fused-naive-multi",false,2,512,16,"bfloat16",518.2506022,1975.8780706728912,1,false,"false"
"burn","125m","fused-naive-multi",false,2,512,16,"float32",94.469611,10839.46455543254,1,false,"false"
"burn","125m","fused-naive-multi",false,4,512,16,"bfloat16",958.2262698,2137.28225216311,1,false,"false"
"burn","125m","fused-naive-multi",false,4,512,16,"float32",169.9438158,12051.041636079352,1,false,"false"
"burn","125m","fused-naive-multi",false,8,512,16,"bfloat16",1779.6170302,2301.6187924093288,1,false,"false"
"burn","125m","fused-naive-multi",false,8,512,16,"float32",318.558552,12857.918816758058,1,false,"false"
"burn","125m","fused-naive-multi",false,16,512,16,"bfloat16",3333.018801,2457.8319202826483,1,false,"false"
"burn","125m","fused-naive-multi",false,16,512,16,"float32",604.8129844,13544.682755326112,1,false,"false"
"burn","125m","fused-naive-multi",true,1,1024,16,"bfloat16",4499.5795664,227.5768179868584,1,false,"false"
"burn","125m","fused-naive-multi",true,1,1024,16,"float32",1415.776208,723.2781524465341,1,false,"false"
"burn","125m","fused-naive-multi",false,1,2048,8,"float32",182.38641360000003,11228.906581230127,1,false,"false"
"burn","125m","fused-naive-multi",true,1,2048,16,"bfloat16",688.5104847999999,2974.5371279202927,1,false,"true"
"burn","125m","fused-naive-multi",false,1,2048,16,"bfloat16",26.302486400000003,77863.36123720987,1,false,"true"
"burn","125m","fused-naive-multi",false,1,2048,16,"float32",186.3539698,10989.838328627868,1,false,"false"
"burn","125m","fused-naive-multi",true,1,2048,16,"float32",3619.6886008,565.7945270616275,1,false,"false"
"burn","125m","fused-naive-multi",true,1,2048,16,"float32",3637.2603694,563.0611482283949,1,false,"false"
"burn","125m","fused-naive-multi",true,1,2048,16,"float32",3659.586632,559.6260468578517,2,false,"false"
"burn","125m","fused-naive-multi",true,1,2048,16,"float32",3712.0331818,551.719206078569,4,false,"false"
"burn","125m","fused-naive-multi",true,1,2048,16,"float32",3806.7114985999997,537.9971665184494,8,false,"false"
"burn","125m","fused-naive-multi",true,1,2048,16,"float32",4027.3084912000004,508.52821542602163,16,false,"false"
